Input,LPFilter,HPFilter,DerivativeF,SQRFilter,MVAFilter,RBeat,RunningThI1,SignalLevel,NoiseLevel,RunningThF
-81,-95,20,8,64,5,0,12,43,2,24
-80,-95,31,10,100,8,0,12,43,2,24
-78,-95,41,12,144,13,0,12,43,2,24
-75,-94,48,12,144,18,0,12,43,2,24
-72,-93,50,9,81,21,0,12,43,2,24
-71,-91,48,5,25,22,0,12,43,2,24
-70,-89,42,0,0,22,0,12,43,2,24
-68,-87,33,-5,25,22,0,12,43,2,24
-65,-85,22,-9,81,25,0,12,43,2,24
-63,-83,12,-12,144,30,0,12,43,2,24
-60,-81,4,-13,169,36,0,12,43,2,24
-58,-78,-3,-12,144,40,0,12,43,2,24
-54,-76,-7,-10,100,44,0,12,43,2,24
-50,-73,-10,-7,49,45,0,12,43,2,24
-47,-70,-12,-5,25,46,0,12,43,2,24
-46,-68,-12,-3,9,46,0,12,43,2,24
-47,-65,-12,-2,4,46,0,12,43,2,24
-49,-62,-11,-1,1,46,0,12,43,2,24
-47,-59,-10,0,0,46,0,12,43,2,24
-45,-57,-9,1,1,45,0,12,43,2,24
-44,-55,-7,1,1,45,0,12,43,2,24
-41,-54,-5,1,1,45,0,12,43,2,24
-39,-53,-3,2,4,45,0,12,43,2,24
-36,-52,-1,2,4,45,0,12,43,2,24
-34,-50,0,2,4,45,0,12,43,2,24
-33,-48,1,1,1,45,0,12,43,2,24
-29,-46,2,1,1,45,0,12,43,2,24
-25,-44,3,1,1,45,0,12,43,2,24
-23,-41,4,1,1,45,0,12,43,2,24
-20,-39,5,1,1,44,0,12,43,2,24
-19,-36,6,1,1,42,0,12,43,2,24
-16,-33,6,1,1,38,0,12,43,2,24
-13,-30,7,0,0,34,0,12,43,2,24
-12,-27,7,0,0,29,0,12,43,2,24
-13,-24,8,0,0,26,0,12,43,2,24
-14,-22,8,0,0,25,0,12,43,2,24
-16,-20,8,0,0,25,0,12,43,2,24
-21,-18,7,0,0,24,0,12,43,2,24
-26,-18,7,-1,1,22,0,12,43,2,24
-32,-19,6,-1,1,17,0,12,43,2,24
-40,-20,6,-1,1,11,0,12,43,2,24
-49,-23,6,-1,1,7,0,12,43,2,24
-56,-28,6,-1,1,3,0,12,43,2,24
-63,-33,7,0,0,2,0,12,43,2,24
-71,-40,8,0,0,1,0,12,43,2,24
-78,-47,8,0,0,1,0,12,43,2,24
-83,-55,9,0,0,0,0,12,43,2,24
-87,-63,10,0,0,0,0,12,43,2,24
-90,-71,12,1,1,0,0,12,43,2,24
-90,-78,14,1,1,0,0,12,43,2,24
-91,-84,16,2,4,1,0,12,43,2,24
-90,-90,17,2,4,1,0,12,43,2,24
-90,-94,19,2,4,1,0,12,43,2,24
-88,-97,21,2,4,1,0,12,43,2,24
-86,-99,22,2,4,1,0,12,43,2,24
-87,-100,22,1,1,1,4372,12,43,2,24
-88,-101,23,1,1,1,0,12,43,2,24
-87,-100,22,0,0,1,0,12,43,2,24
-86,-100,21,-1,1,1,0,12,43,2,24
-86,-99,19,-1,1,1,0,12,43,2,24
-83,-99,17,-2,4,1,0,12,43,2,24
-81,-98,14,-3,9,1,0,12,43,2,24
-79,-97,11,-4,16,2,0,12,43,2,24
-78,-96,8,-4,16,2,0,12,43,2,24
-76,-95,5,-4,16,3,0,12,43,2,24
-74,-94,2,-4,16,3,0,12,43,2,24
-73,-92,0,-4,16,4,0,12,43,2,24
-71,-90,-2,-4,16,4,0,12,43,2,24
-70,-88,-3,-3,9,4,0,12,43,2,24
-69,-86,-3,-2,4,5,0,12,43,2,24
-67,-84,-3,-1,1,5,0,12,43,2,24
-66,-83,-3,-1,1,5,0,12,43,2,24
-65,-81,-2,0,0,5,0,12,43,2,24
-65,-79,-1,0,0,5,0,12,43,2,24
-65,-78,0,1,1,5,0,12,43,2,24
-64,-77,1,1,1,5,0,12,43,2,24
-62,-76,2,1,1,5,0,12,43,2,24
-63,-75,3,1,1,5,0,12,43,2,24
-65,-74,4,1,1,5,0,12,43,2,24
-66,-73,5,1,1,5,0,12,43,2,24
-65,-73,5,1,1,5,0,12,43,2,24
-66,-73,6,0,0,4,0,12,43,2,24
-67,-73,7,0,0,4,0,12,43,2,24
-66,-73,8,1,1,4,0,12,43,2,24
-66,-74,9,1,1,4,0,12,43,2,24
-66,-74,9,1,1,4,0,12,43,2,24
-66,-74,10,0,0,4,0,12,43,2,24
-64,-75,10,0,0,4,0,12,43,2,24
-63,-75,10,0,0,4,0,12,43,2,24
-62,-74,11,0,0,4,0,12,43,2,24
-60,-74,11,0,0,4,0,12,43,2,24
-61,-73,11,0,0,4,0,12,43,2,24
-60,-72,11,0,0,3,0,12,43,2,24
-61,-71,11,0,0,2,0,12,43,2,24
-59,-71,11,0,0,2,0,12,43,2,24
-58,-70,11,0,0,1,0,12,43,2,24
-58,-69,11,0,0,1,0,12,43,2,24
-57,-68,11,0,0,0,0,12,43,2,24
-57,-68,11,0,0,0,0,12,43,2,24
-56,-67,11,0,0,0,0,12,43,2,24
-56,-66,11,0,0,0,0,12,43,2,24
-55,-66,11,0,0,0,0,12,43,2,24
-55,-65,11,0,0,0,0,12,43,2,24
-56,-64,10,-1,1,0,0,12,43,2,24
-57,-64,9,-1,1,0,0,12,43,2,24
-56,-64,9,-1,1,0,0,12,43,2,24
-55,-63,9,-1,1,0,0,12,43,2,24
-55,-63,9,-1,1,0,0,12,43,2,24
-56,-63,9,0,0,0,0,12,43,2,24
-55,-63,9,0,0,0,0,12,43,2,24
-54,-63,8,-1,1,0,0,12,43,2,24
-54,-63,8,-1,1,0,0,12,43,2,24
-52,-63,8,-1,1,0,0,12,43,2,24
-49,-62,8,-1,1,0,0,12,43,2,24
-49,-62,8,0,0,0,0,12,43,2,24
-50,-61,8,0,0,0,0,12,43,2,24
-52,-60,8,0,0,0,0,12,43,2,24
-53,-59,7,-1,1,0,0,12,43,2,24
-52,-59,7,-1,1,0,0,12,43,2,24
-50,-58,7,-1,1,0,0,12,43,2,24
-51,-58,7,-1,1,0,0,12,43,2,24
-51,-58,6,-1,1,0,0,12,43,2,24
-52,-58,6,-1,1,0,0,12,43,2,24
-51,-58,6,-1,1,0,0,12,43,2,24
-50,-58,5,-1,1,0,0,12,43,2,24
-48,-58,5,-1,1,0,0,12,43,2,24
-48,-58,4,-1,1,0,0,12,43,2,24
-47,-57,4,-1,1,0,0,12,43,2,24
-46,-57,3,-1,1,0,0,12,43,2,24
-46,-56,3,-1,1,0,0,12,43,2,24
-46,-55,3,-1,1,0,0,12,43,2,24
-46,-55,3,-1,1,0,0,12,43,2,24
-46,-54,3,0,0,0,0,12,43,2,24
-47,-53,3,0,0,0,0,12,43,2,24
-49,-53,2,-1,1,0,0,12,43,2,24
-51,-53,3,-1,1,0,0,12,43,2,24
-52,-53,3,0,0,0,0,12,43,2,24
-54,-54,3,0,0,0,0,12,43,2,24
-57,-55,3,0,0,0,0,12,43,2,24
-59,-56,3,0,0,0,0,12,43,2,24
-60,-58,3,0,0,0,0,12,43,2,24
-60,-60,3,0,0,0,0,12,43,2,24
-61,-62,3,0,0,0,0,12,43,2,24
-61,-63,3,0,0,0,0,12,43,2,24
-64,-65,4,0,0,0,0,12,43,2,24
-68,-67,5,0,0,0,0,12,43,2,24
-72,-68,6,1,1,0,0,12,43,2,24
-71,-70,6,1,1,0,0,12,43,2,24
-66,-72,7,0,0,0,0,12,43,2,24
-51,-73,8,0,0,0,0,12,43,2,24
-21,-72,9,1,1,0,0,12,43,2,24
22,-69,9,1,1,0,0,12,43,2,24
69,-60,9,0,0,0,0,12,43,2,24
93,-47,9,0,0,0,0,12,43,2,24
77,-28,8,-1,1,0,0,12,43,2,24
38,-7,7,-1,1,0,0,12,43,2,24
4,13,5,-2,4,0,0,12,43,2,24
-23,29,3,-2,4,0,0,12,43,2,24
-41,38,0,-3,9,0,0,12,43,2,24
-55,36,-2,-3,9,1,0,12,43,2,24
-65,26,-4,-3,9,1,0,12,43,2,24
-72,9,-6,-3,9,1,0,12,43,2,24
-79,-11,-7,-3,9,2,0,12,43,2,24
-82,-31,-8,-2,4,2,0,12,43,2,24
-84,-49,-9,-2,4,2,0,12,43,2,24
-86,-64,-10,-2,4,2,0,12,43,2,24
-86,-75,-9,-1,1,2,0,12,43,2,24
-85,-83,-7,0,0,2,0,12,43,2,24
-83,-88,-2,2,4,2,0,12,43,2,24
-79,-91,5,4,16,3,0,12,43,2,24
-77,-93,15,7,49,4,0,12,43,2,24
-76,-94,26,10,100,8,0,12,43,2,24
-73,-93,37,12,144,12,0,12,43,2,24
-71,-92,45,12,144,17,0,12,43,2,24
-69,-90,50,11,121,21,0,12,43,2,24
-68,-88,50,7,49,23,0,12,43,2,24
-67,-86,45,2,4,23,0,12,43,2,24
-65,-83,36,-3,9,23,0,12,43,2,24
-61,-81,26,-8,64,25,0,12,43,2,24
-57,-79,16,-11,121,29,0,12,43,2,24
-54,-76,7,-12,144,34,0,12,43,2,24
-53,-74,0,-12,144,39,0,12,43,2,24
-52,-71,-6,-10,100,42,0,12,43,2,24
-51,-69,-10,-9,81,45,0,12,43,2,24
-51,-66,-12,-6,36,46,0,12,43,2,24
-51,-64,-13,-4,16,47,0,12,43,2,24
-50,-62,-14,-3,9,47,0,12,43,2,24
-47,-60,-14,-2,4,47,0,12,43,2,24
-43,-59,-12,-1,1,46,0,12,43,2,24
-41,-57,-11,0,0,46,0,12,43,2,24
-40,-56,-8,1,1,46,0,12,43,2,24
-36,-54,-6,2,4,46,0,12,43,2,24
-34,-52,-4,2,4,46,0,12,43,2,24
-32,-50,-1,3,9,46,0,12,43,2,24
-32,-47,0,2,4,46,0,12,43,2,24
-28,-45,2,2,4,46,0,12,43,2,24
-26,-42,3,2,4,46,0,12,43,2,24
-24,-39,4,1,1,46,0,12,43,2,24
-21,-37,5,1,1,46,0,12,43,2,24
-19,-35,6,1,1,45,0,12,43,2,24
-20,-32,6,1,1,44,0,12,43,2,24
-19,-30,6,0,0,40,0,12,43,2,24
-20,-28,6,0,0,36,0,12,43,2,24
-19,-26,6,0,0,31,0,12,43,2,24
-18,-25,6,0,0,27,0,12,43,2,24
-18,-24,6,0,0,25,0,12,43,2,24
-21,-23,5,-1,1,25,0,12,43,2,24
-25,-23,5,-1,1,25,0,12,43,2,24
-29,-23,5,-1,1,23,0,12,43,2,24
-34,-24,5,-1,1,19,0,12,43,2,24
-40,-25,6,0,0,14,0,12,43,2,24
-46,-28,6,0,0,9,0,12,43,2,24
-54,-31,6,0,0,6,0,12,43,2,24
-63,-36,7,0,0,3,0,12,43,2,24
-70,-41,8,0,0,2,0,12,43,2,24
-75,-48,8,0,0,1,0,12,43,2,24
-81,-55,9,0,0,1,0,12,43,2,24
-86,-62,10,0,0,1,0,12,43,2,24
-90,-69,12,1,1,1,0,12,43,2,24
-91,-76,13,1,1,1,0,12,43,2,24
-94,-83,14,1,1,1,0,12,43,2,24
-94,-89,15,1,1,1,0,12,43,2,24
-94,-94,16,1,1,1,0,12,43,2,24
-94,-98,17,1,1,0,0,12,43,2,24
-95,-101,18,1,1,0,0,12,43,2,24
-95,-103,19,1,1,0,0,12,43,2,24
-94,-105,19,1,1,0,4543,12,43,2,24
-92,-106,19,0,0,0,0,12,43,2,24
-89,-106,18,0,0,0,0,12,43,2,24
-87,-106,17,-1,1,0,0,12,43,2,24
-82,-105,15,-2,4,0,0,12,43,2,24
-82,-104,13,-2,4,0,0,12,43,2,24
-81,-102,11,-3,9,1,0,12,43,2,24
-81,-100,9,-3,9,1,0,12,43,2,24
-78,-98,7,-3,9,1,0,12,43,2,24
-76,-96,4,-3,9,1,0,12,43,2,24
-72,-94,2,-3,9,2,0,12,43,2,24
-71,-92,0,-3,9,2,0,12,43,2,24
-70,-90,-2,-3,9,2,0,12,43,2,24
-68,-87,-3,-3,9,3,0,12,43,2,24
-66,-85,-3,-2,4,3,0,12,43,2,24
-62,-83,-3,-1,1,3,0,12,43,2,24
-62,-81,-3,-1,1,3,0,12,43,2,24
-63,-79,-3,0,0,3,0,12,43,2,24
-64,-77,-2,0,0,3,0,12,43,2,24
-64,-75,-1,0,0,3,0,12,43,2,24
-62,-74,0,1,1,3,0,12,43,2,24
-63,-73,1,1,1,3,0,12,43,2,24
-61,-72,2,1,1,3,0,12,43,2,24
-61,-72,4,1,1,3,0,12,43,2,24
-62,-71,5,1,1,3,0,12,43,2,24
-63,-71,6,1,1,3,0,12,43,2,24
-63,-71,7,1,1,3,0,12,43,2,24
-64,-71,8,1,1,3,0,12,43,2,24
-64,-71,9,1,1,3,0,12,43,2,24
-64,-71,10,1,1,3,0,12,43,2,24
-64,-71,10,1,1,3,0,12,43,2,24
-63,-71,11,0,0,3,0,12,43,2,24
-63,-72,11,0,0,3,0,12,43,2,24
-63,-72,12,0,0,3,0,12,43,2,24
-63,-72,12,0,0,3,0,12,43,2,24
-62,-72,13,0,0,2,0,12,43,2,24
-61,-72,13,0,0,2,0,12,43,2,24
-62,-71,13,0,0,2,0,12,43,2,24
-62,-71,13,0,0,2,0,12,43,2,24
-62,-71,12,-1,1,1,0,12,43,2,24
-63,-71,12,-1,1,1,0,12,43,2,24
-61,-70,12,-1,1,1,0,12,43,2,24
-62,-70,12,-1,1,1,0,12,43,2,24
-62,-70,12,0,0,0,0,12,43,2,24
-62,-70,12,0,0,0,0,12,43,2,24
-62,-70,12,0,0,0,0,12,43,2,24
-62,-70,12,0,0,0,0,12,43,2,24
-60,-70,12,0,0,0,0,12,43,2,24
-60,-70,12,0,0,0,0,12,43,2,24
-60,-70,12,0,0,0,0,12,43,2,24
-62,-70,12,0,0,0,0,12,43,2,24
-62,-69,12,0,0,0,0,12,43,2,24
-62,-69,12,0,0,0,0,12,43,2,24
-62,-69,12,0,0,0,0,12,43,2,24
-59,-69,12,0,0,0,0,12,43,2,23
-57,-69,12,0,0,0,0,12,43,2,23
-57,-69,12,0,0,0,0,12,43,2,23
-57,-69,13,0,0,0,0,12,43,2,23
-58,-68,13,0,0,0,0,12,43,2,23
-57,-67,13,0,0,0,0,12,43,2,23
-56,-67,13,0,0,0,0,12,43,2,23
-57,-66,13,0,0,0,0,12,43,2,23
-57,-65,13,0,0,0,0,12,43,2,23
-56,-65,13,0,0,0,0,12,43,2,23
-56,-65,13,0,0,0,0,12,43,2,23
-56,-64,12,-1,1,0,0,12,43,2,23
-54,-64,12,-1,1,0,0,12,43,2,23
-54,-64,12,-1,1,0,0,12,43,2,23
-55,-64,11,-1,1,0,0,12,43,2,23
-56,-63,11,-1,1,0,0,12,43,2,23
-54,-63,10,-1,1,0,0,12,43,2,23
-53,-63,10,-1,1,0,0,12,43,2,23
-51,-62,9,-1,1,0,0,12,43,2,23
-49,-62,9,-1,1,0,0,12,43,2,23
-48,-61,9,-1,1,0,0,12,43,2,23
-49,-60,9,-1,1,0,0,12,43,2,23
-49,-59,8,-1,1,0,0,12,43,2,23
-49,-58,8,-1,1,0,0,12,43,2,23
-47,-57,8,-1,1,0,0,12,43,2,23
-48,-56,8,-1,1,0,0,12,43,2,23
-49,-56,7,-1,1,0,0,12,43,2,23
-51,-55,7,-1,1,0,0,12,43,2,23
-52,-55,7,-1,1,0,0,12,43,2,23
-52,-55,6,-1,1,0,0,12,43,2,23
-52,-56,6,-1,1,0,0,12,43,2,23
-54,-57,6,-1,1,0,0,12,43,2,23
-55,-57,5,-1,1,0,0,12,43,2,23
-58,-58,5,-1,1,0,0,12,43,2,23
-60,-59,5,-1,1,0,0,12,43,2,23
-59,-61,4,-1,1,0,0,12,43,2,23
-61,-62,4,-1,1,0,0,12,43,2,23
-64,-63,4,-1,1,0,0,12,43,2,23
-64,-65,5,0,0,0,0,12,43,2,23
-65,-66,5,0,0,0,0,12,43,2,23
-67,-68,6,0,0,0,0,12,43,2,23
-70,-70,6,0,0,0,0,12,43,2,23
-70,-71,6,0,0,0,0,12,43,2,23
-72,-73,7,0,0,0,0,12,43,2,23
-69,-74,8,0,0,0,0,12,43,2,23
-56,-75,8,0,0,0,0,12,43,2,23
-28,-75,8,0,0,0,0,12,43,2,23
16,-71,8,0,0,0,0,12,43,2,23
64,-63,8,0,0,0,0,12,43,2,23
95,-50,8,0,0,0,0,12,43,2,23
83,-32,7,-1,1,0,0,12,43,2,23
42,-11,5,-1,1,0,0,12,43,2,23
5,10,4,-2,4,0,0,12,43,2,23
-23,27,2,-2,4,0,0,12,43,2,23
-44,37,0,-3,9,1,0,12,43,2,23
-56,36,-2,-3,9,1,0,12,43,2,23
-65,27,-4,-3,9,1,0,12,43,2,23
-72,10,-6,-3,9,1,0,12,43,2,23
-77,-10,-7,-3,9,2,0,12,43,2,23
-79,-31,-9,-3,9,2,0,12,43,2,23
-83,-49,-9,-2,4,2,0,12,43,2,23
-86,-64,-10,-2,4,2,0,12,43,2,23
-87,-74,-9,-1,1,2,0,12,43,2,23
-87,-82,-7,0,0,2,0,12,43,2,23
-87,-87,-2,2,4,2,0,12,43,2,23
-86,-91,5,4,16,3,0,12,43,2,23
-84,-94,14,7,49,4,0,12,43,2,23
-83,-95,25,10,100,8,0,12,43,2,23
-81,-96,36,12,144,12,0,12,43,2,23
-79,-96,45,12,144,17,0,12,43,2,23
-78,-96,50,11,121,21,0,12,43,2,23
-76,-95,50,8,64,23,0,12,43,2,23
-75,-93,45,2,4,23,0,12,43,2,23
-73,-92,37,-3,9,24,0,12,43,2,23
-71,-90,27,-8,64,26,0,12,43,2,23
-68,-88,16,-11,121,30,0,12,43,2,23
-66,-86,7,-13,169,36,0,12,43,2,23
-61,-84,0,-12,144,40,0,12,43,2,23
-57,-82,-5,-10,100,44,0,12,43,2,23
-52,-79,-9,-8,64,46,0,12,43,2,23
-48,-76,-11,-6,36,47,0,12,43,2,23
-47,-72,-13,-4,16,48,0,12,43,2,23
-47,-69,-13,-3,9,48,0,12,43,2,23
-46,-65,-13,-2,4,48,0,12,43,2,23
-47,-62,-12,-1,1,47,0,12,43,2,23
-46,-59,-11,0,0,47,0,12,43,2,23
-43,-56,-10,1,1,47,0,12,43,2,23
-40,-54,-8,1,1,47,0,12,43,2,23
-39,-53,-6,1,1,46,0,12,43,2,23
-37,-51,-4,2,4,46,0,12,43,2,23
-34,-50,-3,2,4,46,0,12,43,2,23
-31,-48,-1,2,4,46,0,12,43,2,23
-29,-46,0,1,1,46,0,12,43,2,23
-26,-44,1,1,1,46,0,12,43,2,23
-22,-41,1,1,1,46,0,12,43,2,23
-20,-38,2,0,0,46,0,12,43,2,23
-20,-35,3,0,0,44,0,12,43,2,23
-18,-33,5,1,1,41,0,12,43,2,23
-15,-30,5,1,1,36,0,12,43,2,23
-14,-27,6,1,1,31,0,12,43,2,23
-15,-25,7,1,1,27,0,12,43,2,23
-18,-23,7,0,0,25,0,12,43,2,23
-20,-21,8,0,0,25,0,12,43,2,23
-22,-20,8,0,0,25,0,12,43,2,23
-28,-20,7,0,0,22,0,12,43,2,23
-33,-21,7,-1,1,18,0,12,43,2,23
-40,-23,7,-1,1,13,0,12,43,2,23
-47,-26,7,-1,1,8,0,12,43,2,23
-54,-30,7,0,0,5,0,12,43,2,23
-62,-35,7,0,0,3,0,12,43,2,23
-67,-40,8,0,0,1,0,12,43,2,23
-73,-47,9,0,0,1,0,12,43,2,23
-79,-54,10,1,1,1,0,12,43,2,23
-85,-61,11,1,1,0,0,12,43,2,23
-87,-68,12,1,1,0,0,12,43,2,23
-90,-75,14,1,1,0,0,12,43,2,23
-92,-81,15,1,1,0,0,12,43,2,23
-94,-87,17,1,1,0,0,12,43,2,23
-94,-92,18,1,1,0,0,12,43,2,23
-94,-96,19,1,1,0,0,12,43,2,23
-95,-99,20,1,1,0,0,12,43,2,23
-95,-102,21,1,1,0,0,12,43,2,23
-94,-104,21,1,1,0,4719,12,44,2,23
-92,-105,20,0,0,0,0,12,44,2,23
-88,-106,19,-1,1,0,0,12,44,2,23
-88,-106,18,-1,1,0,0,12,44,2,23
-86,-105,16,-2,4,0,0,12,44,2,23
-85,-104,14,-2,4,0,0,12,44,2,23
-83,-103,11,-3,9,1,0,12,44,2,23
-82,-101,9,-3,9,1,0,12,44,2,23
-80,-99,7,-3,9,1,0,12,44,2,23
-75,-98,5,-3,9,2,0,12,44,2,23
-73,-95,3,-3,9,2,0,12,44,2,23
-72,-93,1,-3,9,2,0,12,44,2,23
-72,-91,-1,-3,9,2,0,12,44,2,23
-71,-89,-2,-3,9,3,0,12,44,2,23
-69,-87,-2,-2,4,3,0,12,44,2,23
-68,-85,-3,-2,4,3,0,12,44,2,23
-67,-83,-3,-1,1,3,0,12,44,2,23
-66,-81,-2,-1,1,3,0,12,44,2,23
-66,-80,-2,0,0,3,0,12,44,2,23
-65,-79,-1,0,0,3,0,12,44,2,23
-64,-77,0,0,0,3,0,12,44,2,23
-64,-76,1,1,1,3,0,12,44,2,23
-65,-75,2,1,1,3,0,12,44,2,23
-64,-75,3,1,1,3,0,12,44,2,23
-62,-74,4,1,1,3,0,12,44,2,23
-62,-73,5,1,1,3,0,12,44,2,23
-62,-73,6,1,1,3,0,12,44,2,23
-61,-72,7,1,1,3,0,12,44,2,23
-62,-72,8,1,1,3,0,12,44,2,23
-64,-71,9,1,1,3,0,12,44,2,23
-63,-71,10,1,1,3,0,12,44,2,23
-62,-71,10,1,1,3,0,12,44,2,23
-61,-71,11,0,0,3,0,12,44,2,23
-60,-70,11,0,0,3,0,12,44,2,23
-59,-70,11,0,0,3,0,12,44,2,23
-60,-70,11,0,0,3,0,12,44,2,23
-60,-70,12,0,0,2,0,12,44,2,23
-61,-69,12,0,0,2,0,12,44,2,23
-61,-69,12,0,0,2,0,12,44,2,23
-61,-69,11,0,0,1,0,12,44,2,23
-61,-68,11,-1,1,1,0,12,44,2,23
-60,-68,11,-1,1,1,0,12,44,2,23
-59,-68,11,-1,1,1,0,12,44,2,23
-59,-68,12,0,0,0,0,12,44,2,23
-60,-68,12,0,0,0,0,12,44,2,23
-62,-68,12,0,0,0,0,12,44,2,23
-63,-68,12,0,0,0,0,12,44,2,23
-65,-68,12,0,0,0,0,12,44,2,23
-66,-69,12,0,0,0,0,12,44,2,23
-65,-69,13,0,0,0,0,12,44,2,23
-65,-70,13,0,0,0,0,12,44,2,23
-63,-71,13,0,0,0,0,12,44,2,23
-62,-72,13,0,0,0,0,12,44,2,23
-62,-72,13,0,0,0,0,12,44,2,23
-61,-72,13,0,0,0,0,12,44,2,23
-59,-72,13,0,0,0,0,12,44,2,23
-58,-71,14,0,0,0,0,12,44,2,23
-58,-71,14,0,0,0,0,12,44,2,23
-56,-70,14,0,0,0,0,12,44,2,23
-54,-68,14,0,0,0,0,12,44,2,23
-54,-67,14,0,0,0,0,12,44,2,23
-54,-66,14,0,0,0,0,12,44,2,23
-53,-65,14,0,0,0,0,12,44,2,23
-54,-64,13,-1,1,0,0,12,44,2,23
-55,-63,12,-1,1,0,0,12,44,2,23
-57,-62,12,-1,1,0,0,12,44,2,23
-59,-62,11,-1,1,0,0,12,44,2,23
-59,-62,10,-1,1,0,0,12,44,2,23
-59,-63,9,-1,1,0,0,12,44,2,23
-60,-63,8,-2,4,0,0,12,44,2,23
-59,-64,8,-1,1,0,0,12,44,2,23
-60,-65,8,-1,1,0,0,12,44,2,23
-60,-66,8,-1,1,0,0,12,44,2,23
-60,-67,8,0,0,0,0,12,44,2,23
-60,-67,9,0,0,0,0,12,44,2,23
-60,-67,10,0,0,0,0,12,44,2,23
-59,-68,10,0,0,0,0,12,44,2,23
-57,-68,11,0,0,0,0,12,44,2,23
-58,-68,11,0,0,0,0,12,44,2,23
-56,-67,12,0,0,0,0,12,44,2,23
-56,-67,12,0,0,0,0,12,44,2,23
-57,-66,13,0,0,0,0,12,44,2,23
-58,-66,13,0,0,0,0,12,44,2,23
-55,-65,13,0,0,0,0,12,44,2,23
-55,-65,12,0,0,0,0,12,44,2,23
-55,-64,12,-1,1,0,0,12,44,2,23
-55,-64,11,-1,1,0,0,12,44,2,23
-55,-64,10,-1,1,0,0,12,44,2,23
-55,-63,9,-1,1,0,0,12,44,2,23
-55,-63,8,-2,4,0,0,12,44,2,23
-55,-63,7,-2,4,0,0,12,44,2,23
-55,-63,7,-1,1,0,0,12,44,2,23
-54,-62,6,-1,1,0,0,12,44,2,23
-56,-62,5,-1,1,0,0,12,44,2,23
-59,-62,5,-1,1,0,0,12,44,2,23
-60,-63,5,-1,1,0,0,12,44,2,23
-62,-63,5,-1,1,0,0,12,44,2,23
-62,-64,6,0,0,0,0,12,44,2,23
-62,-65,6,0,0,0,0,12,44,2,23
-63,-66,7,0,0,0,0,12,44,2,23
-63,-67,8,0,0,0,0,12,44,2,23
-62,-68,9,1,1,0,0,12,44,2,23
-61,-69,9,1,1,0,0,12,44,2,23
-62,-70,9,0,0,0,0,12,44,2,23
-65,-70,10,0,0,0,0,12,44,2,23
-69,-71,10,0,0,0,0,12,44,2,23
-68,-71,10,0,0,0,0,12,44,2,23
-61,-72,10,0,0,0,0,12,44,2,23
-42,-71,10,0,0,0,0,12,44,2,23
-9,-70,10,0,0,0,0,12,44,2,23
39,-64,10,0,0,0,0,12,44,2,23
83,-54,9,-1,1,0,0,12,44,2,23
95,-39,8,-1,1,0,0,12,44,2,23
64,-20,7,-1,1,0,0,12,44,2,23
23,1,5,-2,4,0,0,12,44,2,23
-9,20,3,-2,4,1,0,12,44,2,23
-34,34,0,-3,9,1,0,12,44,2,23
-52,38,-2,-3,9,1,0,12,44,2,23
-62,33,-4,-3,9,1,0,12,44,2,23
-70,19,-5,-3,9,1,0,12,44,2,23
-75,0,-6,-2,4,1,0,12,44,2,23
-78,-20,-7,-2,4,2,0,12,44,2,23
-80,-40,-7,-1,1,2,0,12,44,2,23
-83,-57,-8,-1,1,2,0,12,44,2,23
-84,-70,-7,-1,1,2,0,12,44,2,23
-85,-78,-6,0,0,2,0,12,44,2,23
-86,-84,-2,1,1,2,0,12,44,2,23
-85,-89,3,3,9,2,0,12,44,2,23
-84,-91,11,5,25,3,0,12,44,2,23
-85,-93,21,8,64,5,0,12,44,2,23
-84,-95,32,10,100,8,0,12,44,2,23
-82,-95,41,12,144,13,0,12,44,2,23
-79,-95,48,11,121,17,0,12,44,2,23
-77,-95,50,9,81,20,0,12,44,2,23
-76,-94,48,5,25,20,0,12,44,2,23
-73,-93,41,0,0,20,0,12,44,2,23
-69,-91,31,-6,36,22,0,12,44,2,23
-64,-89,21,-10,100,25,0,12,44,2,23
-65,-87,11,-12,144,30,0,12,44,2,23
-64,-84,3,-12,144,35,0,12,44,2,23
-63,-82,-4,-11,121,39,0,12,44,2,23
-60,-79,-8,-10,100,42,0,12,44,2,23
-57,-76,-10,-7,49,44,0,12,44,2,23
-55,-74,-12,-5,25,44,0,12,44,2,23
-52,-72,-13,-3,9,44,0,12,44,2,23
-51,-70,-13,-2,4,44,0,12,44,2,23
-48,-67,-12,-1,1,44,0,12,44,2,23
-47,-65,-11,0,0,44,0,12,44,2,23
-47,-63,-9,1,1,44,0,12,44,2,23
-46,-60,-8,1,1,43,0,12,44,2,23
-44,-58,-6,1,1,43,0,12,44,2,23
-44,-56,-4,2,4,43,0,12,44,2,23
-41,-55,-2,2,4,43,0,12,44,2,23
-39,-53,-1,2,4,43,0,12,44,2,23
-37,-51,0,1,1,43,0,12,44,2,23
-34,-50,2,1,1,44,0,12,44,2,23
-32,-48,2,1,1,44,0,12,44,2,23
-30,-46,3,1,1,43,0,12,44,2,23
-28,-44,4,1,1,42,0,12,44,2,23
-25,-42,5,1,1,40,0,12,44,2,23
-23,-39,5,1,1,37,0,12,44,2,23
-20,-37,6,0,0,32,0,12,44,2,23
-21,-34,7,0,0,28,0,12,44,2,23
-20,-32,7,0,0,26,0,12,44,2,23
-21,-30,7,0,0,25,0,12,44,2,23
-21,-28,7,0,0,25,0,12,44,2,23
